"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HAGLR",0.992540930211657,0.917862926872357,5.16187187872085,4.36474417994394e-07,6.76014782071684e-06,4.72130210184799
"AL606489.1",0.982621441789387,1.12477907056947,9.2874195205718,2.80055343493847e-18,2.86539049022008e-16,30.0640884140743
"LINC02835",0.981544990599362,0.825957398250722,6.83376531813288,4.35802791205047e-11,1.48630762042901e-09,13.7150475400589
"MAFG-DT",0.972388834038332,1.45020514052847,7.51680066235338,6.01304104516826e-13,2.80420328520803e-11,17.9288896942391
"AL353807.5",0.97198391362016,1.84705298227086,7.13221703237139,6.93976402949589e-12,2.73093464675873e-10,15.5208713477613
"SNHG32",0.90319230866999,3.36914019229411,6.4092100830093,5.4041749331785e-10,1.5256401542127e-08,11.2455974444762
"LINC02585",0.898938047714158,1.31029926438042,7.96847355142838,3.05521148704686e-14,1.82254700792668e-12,20.8675960294314
"AP006222.2",0.894426891077655,0.785159690572357,4.78935702613825,2.59135371317565e-06,3.39388932395898e-05,3.0006058082635
"SNHG7",0.887606798429213,3.04186031063718,7.31795928621512,2.15274425170562e-12,9.34257800958721e-11,16.6727236880543
"RUSC1-AS1",0.885289035954379,1.58581122729051,8.52791289231164,6.56268117624365e-16,5.01317572929164e-14,24.6622695487482
"ASMTL-AS1",0.870994895820329,2.09416567022097,7.80788576044747,8.92696796293227e-14,4.81485856709976e-12,19.8095138016179
"AL121906.2",0.856662883210825,1.05487651997211,8.29272396471204,3.36311803741384e-15,2.32689175031231e-13,23.0469225215341
"LINC01451",0.839330494830531,1.16429020341564,5.06121557773291,7.13600095135382e-07,1.05305916137024e-05,4.24555541803907
"AL365181.2",0.838187757398854,0.916561122588116,5.499134753381,7.96092818648874e-08,1.44667803707538e-06,6.37233856914427
"AC079466.1",0.836911853886692,0.895923444548791,3.4616564929833,0.000611849370069599,0.0041633377934361,-2.19823562628478
"AC139100.2",0.834326842573487,1.37337652024209,7.94049204969114,3.68649755609865e-14,2.14605006007095e-12,20.6822007585814
"AC004080.2",0.828620426116533,0.696252945906225,6.23860168127498,1.43829826222029e-09,3.71274484140717e-08,10.2873610630867
"LINC00482",0.825742424334418,2.03594409922012,6.24583406436922,1.38037594858719e-09,3.59622017963719e-08,10.3275758758947
"LINC00106",0.824594341690421,1.96815848681284,6.24135910927999,1.41593927346585e-09,3.67187201453925e-08,10.3026891433129
"LINC00685",0.824277659491101,1.27379549599704,8.40836323701706,1.51115333576463e-15,1.09490517658277e-13,23.8376129792513
"LINC01089",0.820169759280234,1.63575973459644,10.6209839254233,1.07970969199626e-22,1.7195904736114e-20,40.1483233445025
