"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LINC01058",-0.191522673677517,0.423562336035188,-3.38949953431101,0.000776982547523439,0.0113175318095692,-2.48905188413198
"EGILA",-0.191307331828403,0.457485775686067,-4.52612499265053,8.15055699598165e-06,0.000353721602072396,1.82843131187247
"AC007406.4",-0.191172262954118,1.96096472391625,-2.80611674284321,0.00528410180668096,0.0445532313576601,-4.25277656919026
"CLCA4-AS1",0.190961174687243,0.611289888989775,5.02945201701625,7.74266634712542e-07,5.56219971370942e-05,4.09509058139724
"LINC02541",0.190776243746526,0.537827239164997,4.17760497447532,3.69273510991455e-05,0.00115232447551899,0.384182949942167
"AC092802.3",-0.19071832361574,0.39635409109722,-3.88753144108789,0.000120364415941162,0.00289870480730199,-0.737553448466953
"AC007749.2",0.19055056362736,0.207975396295114,3.55148425072711,0.000433445421746064,0.00748856996720911,-1.94387889335608
"MACORIS",0.190394140936994,0.661192728002634,3.10650241767891,0.00204193976679799,0.0227688422345335,-3.38397442947384
"CRYZL2P-SEC16B",-0.190370132627424,0.391025310230806,-4.20343442110547,3.31279359927755e-05,0.00106324299511414,0.487631103593747
"G2E3-AS1",0.19034435059586,0.283543935172401,3.01906433627477,0.0027145676041065,0.0277573169548915,-3.64554235755367
"UGDH-AS1",-0.190150353282585,1.0432217974838,-4.30390343538766,2.1603520661439e-05,0.000764592527896043,0.895504496589782
"RGMB-AS1",-0.189802967756284,0.701453521648443,-3.07667785187454,0.00225185602223419,0.0244789654651369,-3.47399027695432
"AC107464.2",0.189367199872093,0.479475501832026,3.42883672997751,0.000675681486326021,0.0102579629965431,-2.35885027027973
"LINC01134",0.189345111438691,0.836706860598691,3.52757310369852,0.00047310435613158,0.00794721168180431,-2.02585033489592
"AL670729.3",0.18932602939935,0.310331652731492,2.85409471846839,0.00456320437571144,0.040396442721951,-4.11966538603842
"AC068338.3",-0.188752623043585,0.886115811499866,-3.24758496827186,0.00127216701603534,0.0160994929270679,-2.94702562232172
"AC073573.1",-0.188248795979012,0.360994547571268,-3.7666995626562,0.000192887693055797,0.00413239852051772,-1.18292713446839
"AL008723.2",0.188232198932548,0.414242042254098,2.95505825917313,0.00332981550650605,0.0324539418729132,-3.83251072595244
"AL162293.1",0.188221585165634,0.304378713940936,3.08810410276431,0.00216919247454817,0.0238287325510123,-3.43960117861596
"AC025165.5",-0.18813256361257,1.98780532805039,-2.83837138121323,0.00478895231719705,0.0417598620965499,-4.16352640011788
"LINC01014",0.187948725440493,0.190491628728376,2.85649632487726,0.00452958837161055,0.0402465846786996,-4.11294559096856
"ZNF582-AS1",-0.187720557115432,0.861513502322528,-2.87753645085337,0.00424457513472298,0.0385139261634343,-4.05384346500241
"AC005034.4",-0.187371916923815,0.502968233936662,-3.69504079535534,0.000253664708235799,0.00509805667194852,-1.44090963498229
"AC018865.2",0.187028676943236,0.173186794852236,3.90033486987442,0.00011441606027968,0.00277524702534707,-0.689602444073544
"LINC02798",-0.18658989118559,0.47533528585511,-3.64008992393176,0.00031204185468974,0.00592563621020493,-1.63562642460538
"AC104109.2",-0.186465330935477,1.02025739614056,-3.7317289358185,0.000220592184922849,0.00458625279047727,-1.30940005965375
"AL353693.1",-0.186412378949056,0.246028023196408,-3.83743870908935,0.000146570227198089,0.00335739291120507,-0.923763810427961
"LINC01954",0.186213024370875,0.196778084694758,4.23007703335743,2.96010619436655e-05,0.000972227874966849,0.594941925289096
"AC024145.1",-0.185327102619326,0.722771748264954,-3.32993380811438,0.000957621561174472,0.0131971977108142,-2.68352117426168
"LINC02818",-0.185247985290633,0.739797022205244,-2.99870154056193,0.00289794990034261,0.0291556556719809,-3.70543781493441
"AF117829.1",0.185042790983197,0.789716105366289,3.80570806596467,0.000165868833464156,0.00368932496250578,-1.04056437891046
"BX539320.1",0.184976549531459,0.542019688818582,2.8950060053553,0.00402044662285707,0.0371677144220358,-4.00445629779
