"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PLA2G15",0.23726249732574,3.17179307068868,3.32781623841043,0.000963935258158827,0.00308688791005624,-1.29616782814275
"ATP6V0E1",0.237180231722548,7.93257289080878,3.85193322629746,0.00013828975680545,0.000575735537693784,0.496994518777115
"SIPA1L1",-0.237153354887306,2.79272899196097,-4.73269945967429,3.16885703935788e-06,2.30183787902486e-05,4.0462892463098
"AMD1",0.237101943233053,3.43564460671045,3.90217992986949,0.000113418938823666,0.000488533332050902,0.681628423967511
"WDR11",-0.236919316029583,3.14941511247138,-4.68248762925836,3.99698236102224e-06,2.80798954579313e-05,3.82643279754992
"WWOX",-0.236693857014714,2.77629618031901,-3.12903496905648,0.00189425073299098,0.00555673060778634,-1.91193633570115
"AKAP11",-0.236569591586316,2.63908177349972,-3.75486815245742,0.000201618923852103,0.000796447279015956,0.146574121846939
"HSPE1",0.236358234040376,5.82672864256333,2.52414940295478,0.0120193385206122,0.0267849449287507,-3.56294673921962
"PLEKHA2",0.236191131912252,2.25461939696003,3.10557231949506,0.00204692123014272,0.0059537063614092,-1.98225071046117
"PLOD3",0.23611094301184,5.93106072322762,3.42450373352407,0.000685590906239023,0.00229511945689571,-0.983766426070549
"ST3GAL4",0.236104852787727,3.27795591758304,2.66215312295855,0.00810606412704942,0.0192637414521132,-3.21611137470528
"EPM2A",-0.23600873739293,0.830235861880278,-5.89116348825008,8.68521186820561e-09,1.63489800832882e-07,9.67629787346219
"PLCB3",0.235945685238304,3.40589337866767,4.2355673827253,2.88640577886623e-05,0.00015331043178322,1.96200344072324
"CENPO",0.235939573494126,1.61631849963595,3.01197687145125,0.002775593507075,0.00771779735094979,-2.257744444987
"UBE3C",-0.235894655918353,4.23134596649653,-3.6093458309672,0.00034961469903216,0.00128489950428787,-0.363260651274589
"SNRPD3",-0.235887593464223,4.60102856559955,-3.62672365429365,0.000327679028870513,0.00121769849454154,-0.303361533178714
"TRMT1",0.235880168502292,4.663456817842,3.53997720844299,0.000451670009346838,0.00159596449489122,-0.599695600793694
"ELK4",-0.235825216756898,3.53448192465003,-3.45119847850508,0.000623162543330453,0.00211401843365503,-0.896037135363316
"KHNYN",-0.235802394672006,3.0839815371064,-2.98653964472207,0.00301118395013633,0.00829542879424738,-2.33123282175596
"PLCB1",0.235801722077896,1.59943863180334,2.54733983531179,0.0112623774096505,0.0253623994650487,-3.50590767551073
"PACSIN2",0.235745796480567,5.60326075654344,2.91143179250167,0.00381770686424604,0.0101420380824937,-2.54475496554814
"CASP6",0.235629346411578,4.19033742626009,3.84096334245916,0.000144366609466812,0.000596567470933471,0.456978147677559
"TRAPPC10",-0.235590762216782,1.71275231770689,-4.28194691832514,2.3687977417432e-05,0.000129022889408208,2.14767073199367
"CENPE",0.235546561365329,1.16339894611372,3.15702499333067,0.00172588133634995,0.00511265522693508,-1.82739853281899
"TFE3",0.235309479150671,4.84350983884781,4.6143227107345,5.46026458567944e-06,3.67499163680233e-05,3.53129312380111
"KCNMB4",0.235041040842405,0.90580628929255,2.88286937574758,0.00417297460042368,0.010918797141792,-2.62459277016543
