,RS,HLA-A****,HLA-B****,HLA-C**,HLA-DPA1****,HLA-DPB1****,HLA-DQA1****,HLA-DQB1****,HLA-DQA2****,HLA-DQB2****,HLA-DRA****,HLA-DRB1****,MICA*,MICB****,ICAM1****,ITGB2****,SELP,BTN3A1,BTN3A2*,CD274*,CD276****,PDCD1LG2*,SLAMF7****,VTCN1****,CD28***,CD80****,ICOSLG,CCL5****,CD40LG**,CD70***,CX3CL1,CXCL10,CXCL9,IFNG**,IL10****,IL12A****,IL13,IL1A****,IL1B****,IL4***,TGFB1****,TNF****,TNFSF4*,TNFSF9****,VEGFA****,VEGFB****,ARG1,ENTPD1****,GZMA***,HMGB1,IDO1,PRF1,ADORA2A*,BTLA,CD27**,CD40,CTLA4****,EDNRB****,HAVCR2****,ICOS****,IL2RA****,KIR2DL1,KIR2DL3,LAG3**,PDCD1****,TIGIT***,TLR4,TNFRSF14****,TNFRSF18****,TNFRSF4****,TNFRSF9
TCGA-DD-A4NG,1.544238878,9.262993078,9.735850287,9.60635487,4.578443645,3.829149348,2.070114503,2.213440607,4.109937188,1.787265283,7.684815232,5.817659069,3.358128967,1.066743638,4.674511498,2.958471516,0.161694235,2.97998873,2.686366056,0.778545026,3.689232057,0.940354712,1.142478791,0,0.85869719,0.315913965,0.451857294,3.844425828,1.653289362,0.345396375,3.990646327,4.546511748,3.559956729,0.309525466,0.10057404,0.117296086,0,0.057970069,0.484292836,0.138814469,4.398275114,0.479954832,0.427284346,0,4.888032075,4.75549117,6.866488903,1.708452129,2.442226945,4.786925635,1.784294578,1.611077929,0.480368537,0.270708334,0.755998484,3.792407694,1.058732098,3.552327882,1.460742564,0.58842082,0.59636272,0,0.108357178,0.611833365,0.559442866,0.844064215,0.800744624,3.647026633,1.699107385,2.386921282,0.356256516
TCGA-K7-A6G5,1.545095802,11.14180406,12.01601494,11.86255883,5.733695991,5.114999939,3.767336989,5.519129845,0.100977648,0.580820836,8.797556481,9.236577044,2.593879595,1.773152397,5.737843568,3.844596558,0.775514153,4.493038825,3.946618584,1.057138304,4.355213648,1.061223202,1.580386718,0.79360461,1.109561152,0.337083076,0.52747075,4.863100929,0.54260475,0.464668267,3.393278899,6.925493912,5.660027278,0.335597588,0.317188278,0,0.174022842,0.037311931,0.722378586,0,5.038668827,0.462575888,0.552672171,2.248625912,3.544213341,3.927915411,9.127269568,1.361656083,3.508745554,5.39168181,1.382003156,2.732638239,0.873891924,0.303693088,1.286526343,2.63705374,0.973280639,3.083077178,2.021763974,0.587268968,0.981048903,0.129217064,0.047119549,1.952743576,1.239459146,0.692516471,1.112700133,4.278036802,1.788100998,2.301265711,0.201257457
TCGA-DD-A1EE,1.545909018,10.55785223,10.75019747,10.88413014,4.952478015,4.105259019,3.325443983,5.30576993,0,0,8.338414609,8.795789996,3.386162553,3.254352163,5.39809722,3.76106183,0.205892928,4.915836366,4.678595914,1.158595552,4.55632518,0.782911743,0.699995744,4.660124285,1.586404475,0.259423152,0.691444831,2.041803688,0.395501575,0.088955682,3.186246986,3.950356428,1.851759034,0.056860943,0.154712814,0.103933991,0,0,0.332049084,0,3.43476165,0.195473592,1.187451054,0.123533772,5.139223895,2.606513295,6.782037621,1.694434504,1.334110568,5.4213748,1.478402378,1.454123239,0.811635431,0.075737982,0.330902541,4.510993557,0.373731722,3.479747934,2.032700372,0.199248307,0.316956668,0,0,5.211931113,0.301119353,0.272381578,1.455018097,4.086087382,0.654893757,2.72187571,0.147046143
TCGA-PD-A5DF,1.547118199,9.501096345,9.622648913,10.07387645,5.964428669,5.905603619,4.010314378,3.384561016,5.200884877,3.177391631,9.072155387,8.21148146,3.273605403,3.048305947,6.262528998,5.095586908,1.051511318,3.475992769,3.540039672,1.178873958,5.644248549,0.902266569,1.847435749,0.110764122,1.649983271,0.645056013,0.466131129,4.548183823,0.542406646,0.559344967,4.488463593,7.058779712,4.927692642,0,0.189666447,0.454807592,0.248777694,0.042504263,0.586596629,0,4.525574053,0.282024581,1.188907267,0.244643546,4.718882163,5.540575989,8.864444321,2.316753979,2.691199135,5.935087239,0.952184443,1.680819425,0.518333702,0.283803271,0.791439026,5.46230431,1.890874671,3.424008361,3.580073107,0.990737079,1.370108469,0.050606174,0.105543992,0.824238327,0.898247056,1.06377903,2.106415327,5.10795563,2.962252865,3.573483597,0.898943543
TCGA-CC-5264,1.553920001,10.20758543,11.24449597,10.4479301,5.348104917,5.114900024,2.779364793,2.566912548,4.947385631,2.929412288,8.817461457,7.22308462,3.576715613,4.725615747,5.617042767,4.735197209,0.326767425,4.734536215,3.852008828,0.751892138,5.126646661,0.738897511,2.188938907,0.277032552,1.414135533,0.351854439,0.513490746,4.085942968,0.590434352,0.999134123,5.974593553,4.994457533,3.392083825,0.492724862,0.156655489,0.436161839,0,0.134615244,1.022971399,0.084200362,4.17398288,0.999134123,3.249157077,1.10191896,5.836686642,4.24726676,7.50960005,1.71453128,2.936779257,6.165847639,0.421371433,2.226631832,0.521352314,0.131721171,1.44105847,2.882545236,1.90346253,3.5383395,2.922939941,1.310747275,1.251567621,0,0.044044333,2.154421187,1.269272578,1.454175893,1.291603558,4.537159371,2.396762313,2.68683665,0.828469107
TCGA-K7-AAU7,1.562415681,10.02299566,9.697118741,10.49455052,5.903966176,5.414023875,4.872119547,4.289937722,3.233458623,3.245419601,9.145094809,8.648304368,4.000955469,2.68405568,7.164260334,4.477308189,2.262583493,4.048140259,2.956800118,1.641592269,5.874607643,0.891963497,2.718438349,4.787019699,0.972619139,0.517829985,0.260627908,4.255417644,1.480006551,1.110095929,4.630457894,5.0844385,4.263094517,0.398569276,0.817213924,0.21126145,0.180784391,1.907390643,3.781999604,0.129612738,5.940244287,2.713211903,1.529321225,2.15166402,5.753968159,6.67213253,6.189203869,2.783205182,2.682415986,6.296736375,1.310630957,2.195757039,0.412618959,0.30439422,1.427981546,4.675257033,2.096767855,2.175811994,3.304277388,1.41705586,1.500088176,0.064331046,0,1.640852259,1.408168371,1.566230653,1.762008567,5.025839418,2.80805549,2.972343424,1.54428754
TCGA-WQ-A9G7,1.566013506,10.17912709,9.698218826,9.186501796,2.98289321,4.032673927,2.055230367,2.10504106,2.287708686,1.886276995,6.674158364,6.003366115,5.078336571,1.269990634,3.061810753,2.653060017,0.294311961,3.293708898,2.141432791,0.174022842,4.827316026,0.076011739,0.614662735,0.743471883,0.28166858,0.029276182,0.381837084,2.956577119,0.146133829,0,3.972766165,3.059891689,1.91291807,0.076422275,0.10648233,0.047817548,0.032524066,0,0.545375359,1.734655433,6.312022526,0.109026176,1.067845195,2.419781567,5.781705919,6.821975467,5.585554485,1.465870012,1.612163745,5.334353743,0.249384659,0.725610294,0.190804468,0.125915549,0.262072288,2.58190556,0.42050935,1.599651051,1.598793948,0.070526721,0.242206149,0,0,0.913186225,6.451450167,0.162081103,0.604640696,5.701562918,5.839105505,2.074197135,0.221320307
TCGA-G3-A25T,1.57269704,10.00867134,9.73598716,10.17704362,6.399940098,6.598494735,4.887656862,5.914165048,2.526920151,3.321697245,9.161432991,9.276801382,4.405209553,1.311735602,3.060652704,4.214148125,0.966061256,3.219617719,4.493070858,1.088887859,6.888032075,0.440420721,1.425727838,8.202061608,0.406863158,0.536351358,0.258458623,5.09337425,0.554637964,0.249870047,6.186227174,3.170566057,1.792022388,0.213253951,0.116497841,0.035201596,0,0.131721171,0.728747725,0,7.53856765,0.396378727,0.96295614,1.5452765,5.129789932,7.34175097,5.100952426,2.517048876,4.751934973,5.666824749,0.514602026,2.745861182,0.01649632,0.075053365,0.6296597,3.113100363,0.395611249,3.203686672,3.642331899,0.051998468,0.728834779,0.118359726,0,1.246712101,0.676267408,0.431248532,1.244582661,5.797321723,2.605209844,2.371056968,0.268913416
TCGA-ZS-A9CD,1.576111724,10.54767028,11.60605926,10.56841922,5.684414816,5.402827892,3.333438046,4.86541408,4.318606075,2.022438836,8.923949003,8.857938709,3.417420485,1.313884328,6.647290042,3.22121202,1.258820397,3.28258807,3.324868195,0.458066971,4.520390817,0.506805024,0.945982186,0.763326583,0.847034789,0.23780843,0.843501526,4.04733771,1.143328107,0.059078342,3.945223757,5.450788959,3.695459383,0.144829521,0.15263774,0.177471364,0,0,0.399335183,0.108357178,4.592534776,0.29713271,0.760519037,0.30439422,4.28131991,3.85233849,9.758012459,2.173063454,1.947030221,5.099008994,1.3658045,2.105208723,0.617674625,0.235359447,0.615698782,2.667687795,0.648925559,3.988639247,2.113000316,0.474254316,1.294606046,0.053528441,0.111565545,0.739675315,0.714223534,0.224040274,0.987611923,4.749566446,1.438931542,3.473059537,0.042924445
TCGA-ES-A2HT,1.576893626,11.51412764,11.74341714,10.94234002,2.880489627,4.632535787,2.863680803,3.324637815,1.61060558,1.273873908,7.592793378,7.468547477,2.138978253,1.664164229,4.720967904,2.967482203,1.391327807,2.681066895,2.995647322,0.548929769,3.74899785,0.584192858,0.789437136,0,0.565987041,0.10514166,0.131326075,3.576860702,1.095046725,0.308011315,1.729095908,3.471239495,2.137569099,0.341758085,0.066399229,0.029558897,0,0,0.198996966,0,4.15064903,0.132905812,1.357383094,0.580434959,2.43432131,3.887837171,9.634074997,1.40310408,2.967057911,3.758047282,0.561301694,1.664255268,0.641638507,0.153286521,0.280124892,3.872178662,0.338795203,2.488180775,1.277151611,0.147567207,0.585347168,0.03407482,0.036186803,0.843581923,0.549028378,0.254231207,0.932212389,4.083579315,1.864928972,1.959881413,0.062950609
TCGA-BC-A110,1.580606269,9.668896505,10.04964751,9.282246806,6.41859645,6.884916558,5.244007934,5.362792478,0.824564212,2.183454754,10.21061485,9.822153337,2.127005885,1.574295308,6.42904011,4.345055675,3.0021084,2.803020332,2.927175874,2.607365826,5.067832291,1.942758453,1.569539699,3.113650497,0.887291301,0.670930955,0.575893165,4.746463263,1.757535355,0.225891862,4.55741009,5.978136126,3.794083098,0.651866835,0.790104741,0.179765808,0.124195772,0,1.617815654,0,5.230064641,0.783582374,1.064193062,0.965322548,4.059606204,5.226177103,8.358318013,1.832687516,3.770014988,4.958336948,1.255984068,2.851139358,0.168385305,0.223669671,1.078541524,4.056644217,1.197236355,4.18279557,3.560140207,0.757364672,1.898440558,0.140386032,0.217727042,1.755656734,1.187957729,0.407624676,2.473111505,3.96469435,1.842053602,1.489388793,0.166715445
TCGA-DD-A3A9,1.588661544,10.00381527,11.18151612,11.09258485,5.973996922,6.068483798,4.036775846,4.897148439,0.743385708,1.628586977,8.752388675,9.214199377,4.18173071,0.926075348,2.437866901,3.467396874,1.464772806,3.360574976,2.86409698,0.426425791,6.144076969,0.381947801,1.199436784,0.139469495,0.461842838,0.10634832,0.161436266,5.680400316,1.317651385,0.715805533,5.008948459,2.358986948,2.840563942,0.204391163,0.09963185,0.130008304,0.03040671,0.126179949,0.555325359,0,8.311213363,0.051859299,1.746785704,2.144405367,3.717330957,6.261946339,6.169526201,2.540498499,4.085288675,5.218091423,1.27887686,2.417515003,0.583519084,0.288299495,1.867342995,3.701881692,0.427069755,3.023432795,1.761540595,0.598269912,0.550999139,0,0,2.201037842,1.118891252,0.718526026,1.10882551,5.084162086,2.297162063,4.289104082,0.345623464
TCGA-2Y-A9H2,1.596542734,11.19729626,11.27588477,10.89335736,6.527639642,6.338686472,5.241241478,5.925049965,5.285113651,5.544414288,10.63689782,10.07869429,4.07121349,2.286910711,6.331930889,4.758585675,0.710437277,5.783996124,5.241935496,1.7473874,6.14493554,1.181547856,2.156655489,9.206733077,0.565402204,0.54675867,0.153545952,5.204891925,0.76502547,0.645609441,6.141216142,5.600216222,4.405760966,0.493134922,0.215864939,0.130535557,0.118359726,0.279887255,3.719950045,0.293605911,4.566632523,5.140001485,1.254170726,2.04729408,5.921517261,7.311461337,6.469565306,2.187894405,3.122772097,5.902437826,0.940805718,2.276824175,0.372283513,0.329181016,1.61022759,6.046798792,1.354170026,2.126246041,3.482628894,0.728312379,0.627513457,0.051720116,0.054779032,1.965913544,2.010708239,1.120882733,1.450432671,4.810864642,2.330042035,2.614120869,1.34135959
TCGA-KR-A7K7,1.601295213,10.77734952,10.58656501,9.913489935,5.950743676,6.157945113,3.148088083,4.317976918,5.878999928,3.784032779,9.370046551,9.209957977,3.10388365,1.778040322,4.945911978,3.969868826,0.333080194,2.698462982,3.345878896,0.949796369,4.108499366,0.581977846,2.291839273,0,1.300885149,0.210014738,0.596553553,6.330592459,1.135140816,1.29172142,2.548387301,6.664097369,5.008442068,0.873183235,0.159758338,0.623773238,0.04949137,0.1696685,0.379842727,0.167100969,3.749566446,0.201633861,0.8175414,1.462889938,3.166779706,5.136515431,8.264849313,1.566766455,4.840518624,5.566748192,1.088209455,4.16340212,0.742437445,0.600364915,2.627700213,2.136092928,2.64869552,1.316493338,2.811512132,0.820403648,1.468166218,0.342440964,0.560225822,3.849298752,3.422973,1.718131434,0.628726943,5.075913363,3.157674347,3.626006848,1.098419558
TCGA-CC-5263,1.616359185,10.21087124,9.353351303,9.898548636,6.335172371,6.206113758,5.814814432,5.937163102,4.958499356,6.191671212,9.891845054,8.932630224,4.146223457,4.218013903,6.576850123,5.706218331,0.364908555,4.547949479,4.140156953,2.387472834,6.328798774,1.094641454,2.229095661,1.619929424,1.316435411,0.864334741,0.658005777,3.972462907,0.717122541,0.409472404,4.027941373,5.895981149,5.833299985,0.332507446,0.328262029,0.292428393,0.030971642,0.457751869,2.855431641,0.205517633,5.094763892,1.942195435,1.692962753,0.656450606,7.94984655,7.726986484,6.030163898,2.124559742,2.455070718,7.570952399,0.605873566,1.362049012,0.505382849,0.252536767,1.249081208,3.298482366,1.119820952,2.622883509,3.864136609,0.984407065,0.975556821,0.103262627,0.109561152,2.021621858,1.230817842,1.079224489,4.134278449,5.152933782,1.835115615,1.798506795,0.766722359
TCGA-G3-A5SJ,1.617465264,10.75055911,10.88709858,9.759385732,6.623464529,6.162355072,4.169916986,4.719407988,6.854513119,5.02645926,9.897687416,8.37721834,3.818543833,3.171126747,6.262070409,4.809671678,1.047677975,4.289775458,4.299464475,1.868015037,4.638386677,1.574924978,3.853696302,0.46320392,1.747516302,1.278995767,0.251204023,6.166594948,1.560372579,1.111699072,4.079958315,7.224442618,7.428808197,0.773827579,0.222309979,0.46571332,0.136453909,0.595885528,1.707613134,0.097475959,4.750188427,0.86362134,1.40506656,1.980281269,5.963189719,5.086821973,7.609885689,1.992804679,4.226115434,6.158126942,2.920541034,2.908524724,0.907121408,0.790938814,2.591679417,5.351296166,2.953768092,2.452964363,3.320672404,1.638490942,1.728617135,0.094506339,0,2.867935989,2.326796182,2.458591988,2.10634832,5.009338214,3.014033865,3.517124486,1.487280529
TCGA-2Y-A9H1,1.619481726,10.31978952,10.54560018,10.20507734,5.306648676,5.893767487,3.675285265,4.686623781,0.932968242,1.791313989,8.518637421,9.745281373,2.672719509,0.910579176,2.597578846,2.909849892,0.366699889,1.99898976,3.244841403,0.484911487,4.463367426,0.651683181,1.826517981,0.087598618,0.512378608,0.082566351,0,5.40578819,0.529171275,0.619459965,3.525680534,4.365153595,3.449191575,0.790521838,0.077379741,0,0,0.044464067,0.249506021,0,3.557263031,0.713255902,0.69706208,0.97511655,2.546487053,4.282158059,8.005565605,1.200504353,3.968413363,4.480071198,0.755058478,2.664391816,0.928957705,0.232537969,1.164400135,3.223098139,1.374510926,1.095451881,1.34079012,0.935082523,0.345736995,0,0,1.865483368,1.359127552,1.076490687,0.499373945,4.584950478,3.463635534,3.903636055,0.533064922
TCGA-FV-A496,1.619493496,10.22392146,10.03258633,9.318119768,2.821669403,2.148576233,1.466131129,1.520045024,0.137896932,0.163885117,5.647305874,5.885689053,3.346772553,1.482228746,4.200276776,1.368433124,0.844626685,3.923377407,4.548794171,0.348005741,3.557422344,0.2391536,0.414352056,0,0.137241192,0,0.044464067,1.911921628,0.109561152,0.045163352,1.681449265,1.979805862,2.540548093,0,0.02034218,0,0.024177814,0,0.046002047,0,7.293178252,0,1.188274311,1.227741076,4.482228746,7.423300832,9.853016776,0.727354154,0.771463058,5.921986092,0.560714954,0.873498251,1.203201156,0.147957881,0.151339301,2.785613322,0.064193062,2.093255921,0.614474283,0.02644598,0.069289713,0,0.043484498,1.566181934,0.158595552,0.078609835,0.980098439,3.715563951,0.343009783,1.947853143,0.043624477
TCGA-G3-A25S,1.629295969,7.839189928,8.515569753,10.00769995,4.654716216,5.456254193,3.46647051,3.860684757,4.550912974,2.261560902,8.244228242,8.228228026,3.801531183,3.759805646,4.720289411,3.922749697,0.698663,4.498716796,4.405195936,0.773996325,4.554552016,0.937946959,0.630964547,0,0.999061943,0.069702167,0.064055064,4.986665774,0.486353976,0.57065722,1.800040496,2.64038956,2.046351359,0.336511916,0.206893236,0.650396947,0,0.109561152,1.511164389,0,3.194638677,0.13066734,1.740539049,0.332965663,4.643342499,6.502852485,8.663740253,1.01720929,3.784859902,4.995294559,2.00367419,2.916361989,1.265916914,0.102187793,0.912649865,5.638056455,1.314232469,1.925581736,2.362834549,0.718262977,0.593210331,0,0,2.358874455,1.044114297,0.724999445,1.217851097,4.840563942,2.756489607,3.009311337,0.159370847
TCGA-FV-A3I1,1.63896359,10.68728758,11.06581105,11.86739366,6.214598889,6.131175827,4.99105013,4.333030088,5.673299181,4.164923012,9.881713404,9.064723367,3.715618859,3.304788456,5.818121975,5.250571296,2.25755379,4.253565772,4.010949873,1.557483614,5.450409575,1.386700602,3.006064588,0.14574266,1.764983022,0.783582374,1.067569884,4.834458409,1.878450703,0.778545026,3.929554316,7.080586252,5.88075898,0.564134243,0.314290484,0.579180148,0.062950609,0.131984509,2.69543711,0.109026176,6.875250503,1.804838317,1.251507027,2.38294387,4.589421945,5.683544879,10.07639448,2.401084302,2.626112011,5.130580859,1.773152397,2.170854439,1.074710934,0.89227444,2.334053344,5.167378001,2.260236473,2.15189128,3.488335046,1.940993596,1.801655338,0,0,1.748289473,1.80194499,1.84386328,1.623070866,5.200374874,3.294826571,3.905264243,1.147892776
TCGA-CC-A3M9,1.641858219,11.48151672,12.15164395,11.70673049,8.404567676,9.36212662,8.142127485,7.487689729,8.842376117,7.699097665,13.0483718,11.82563078,5.918393391,4.116830496,7.838116632,8.224610469,0.460061021,4.540293905,5.396673275,4.422031117,7.251283568,5.297224438,6.120810175,0.230448976,2.29795439,2.105845667,0.772814687,9.707657477,1.505992524,6.659746208,3.203890227,8.851759971,8.705864928,3.439596544,1.859929804,0.619553869,0.032383005,0.13422094,4.387472834,0,8.614283597,1.3574394,3.247988257,1.988448384,3.501757586,7.494125954,0.373397649,3.881586316,7.958104323,6.83071294,4.086622439,6.373937,0.190045887,1.944970859,6.103703245,6.240541402,3.236048644,3.42895974,6.302772335,2.740215209,4.696472406,0.255440305,0.866631081,6.827709802,5.951450251,4.314297736,3.80757131,5.646707022,3.369215194,4.073211843,3.871439558
TCGA-BW-A5NO,1.644358298,9.621255188,10.57221931,10.90552563,3.93714662,4.708065811,3.611219603,3.431315402,4.400715523,2.068464451,8.454044666,8.036873081,3.612553023,2.462157048,5.405556763,3.826843352,0.354113592,4.054648812,3.762922803,1.03583502,5.207416559,1.376679347,2.199499604,0.05046687,2.144862143,0.223916751,0.230448976,5.154259146,1.760391292,0.884402553,3.698307394,5.433870822,3.828276144,0.699107385,0.286408055,0.780058078,0.153286521,0,0.686522938,0,3.296222446,0.598555773,1.896000531,2.421371433,5.497411179,6.308189747,9.26416506,1.257734802,4.463818604,5.417923382,1.988666511,2.618332639,1.361936758,0.343578377,1.679423798,5.772241984,1.299654956,2.899678359,2.528196219,0.691712816,0.575312331,0,0.094641454,1.607436847,0.945532795,0.90126274,1.431836875,4.915176678,2.019737492,2.797137522,0.3658045
TCGA-GJ-A3OU,1.648047206,11.19372007,11.47990826,11.09272266,7.917658501,8.350878645,7.681787972,5.724718476,7.913308315,6.40676964,12.47138273,11.34723856,3.149161795,3.219245979,6.166548754,8.06318365,3.578093372,4.612452764,4.84043302,3.125320474,5.153270305,3.619624293,5.968150671,2.111532161,2.368041931,2.109728291,0.078883047,7.027250278,3.739491704,1.276317993,4.325343237,6.349138777,6.912126482,1.606252699,0.764006378,0.655992884,0.108357178,0.604830437,2.340419844,0.12631213,6.671556635,1.771716585,1.414730894,2.181357028,3.423295789,6.530556159,7.650117585,3.487473486,5.527827276,5.499619502,3.017690346,3.878440894,0.733441117,1.378733559,2.933667052,5.700803121,3.117445707,3.905100544,5.682019821,2.039033084,3.156396617,0,0.190804468,1.725915622,1.949497581,2.326479823,3.190061695,5.462173411,3.658737042,4.828174575,2.319415619
