"","substanceBXH","geneSymbol","moduleColor","GS.Activity_score","p.GS.Activity_score","MM.brown","p.MM.brown","MM.grey","p.MM.grey","MM.blue","p.MM.blue","MM.turquoise","p.MM.turquoise"
"MARCHF7","MARCHF7","MARCHF7","turquoise",0.0742499404400067,0.156883238781072,0.487644608349243,3.35464545778739e-23,0.140628877161731,0.00712638242004851,0.464795436999092,5.82205617737348e-21,0.843471917639404,5.32919121543371e-100
"EIF4G1","EIF4G1","EIF4G1","turquoise",-0.0740812618183307,0.157830078259684,0.353673239191267,3.40370545610996e-12,-0.12147864260972,0.0202604524577497,0.392194182768793,7.18963133160422e-15,0.779286523082757,1.13185292818042e-75
"SNAP23","SNAP23","SNAP23","turquoise",0.0731546055982129,0.16310868859266,0.455624990905383,4.14624664175892e-20,-0.0141400272361662,0.787751397236418,0.355645373101103,2.53222875317937e-12,0.759178315117249,1.10144648500632e-69
"KRAS","KRAS","KRAS","turquoise",0.0729761867016115,0.164140081967525,0.495633529416421,5.03681220435571e-24,0.125800919794152,0.0161839728753489,0.400545356239029,1.69327915872903e-15,0.773429952571373,7.26895758752138e-74
"BTG3","BTG3","BTG3","turquoise",0.0725317768912974,0.166730362805878,0.397543861338408,2.86070796715462e-15,0.212627674289508,4.21739411691855e-05,0.553523266572374,1.09284922522357e-30,0.654945185649275,4.36342258123918e-46
"CTNS","CTNS","CTNS","turquoise",0.0722704256338241,0.168267892895424,0.332293976305067,7.3824106101026e-11,0.200507552211624,0.000114886075655637,0.450292052806319,1.26404409076722e-19,0.499308166564673,2.07039671420816e-24
"NAT1","NAT1","NAT1","turquoise",-0.0722215822844146,0.168556410264167,0.18377019048718,0.000417160858574737,-0.382416942136988,3.71242969240266e-14,-0.0922757079819822,0.0783000218683276,0.412174515384465,2.11008534361879e-16
"TRIM39","TRIM39","TRIM39","turquoise",-0.0717778656332228,0.17119439769836,0.186516352715022,0.000340119257831114,0.232705269232274,7.04250230071076e-06,0.488308116874288,2.87126268467781e-23,0.494011182083878,7.4325894047732e-24
"TGFBR3","TGFBR3","TGFBR3","turquoise",-0.0717318451854857,0.171469751109965,0.101906917731378,0.0517367266320922,-0.454276835336693,5.50604837781903e-20,-0.108664916359058,0.0379802673227694,0.326405784031802,1.653994718468e-10
"PRKAA2","PRKAA2","PRKAA2","turquoise",-0.0716341569708689,0.172055341514332,0.124713373644232,0.0171355369554245,0.0625129858419106,0.233505267652036,0.301443561528454,4.18858730243073e-09,0.452156209312366,8.58035526284567e-20
"USP28","USP28","USP28","turquoise",-0.071598082753532,0.172271964142216,0.412009865877539,2.1744676839969e-16,-0.0268696621822421,0.60887794993455,0.435170560049897,2.68570444479786e-18,0.847801951609629,4.99041411401779e-102
"PIKFYVE","PIKFYVE","PIKFYVE","turquoise",-0.0712442742285771,0.174407333169751,0.40693390811795,5.44814684376245e-16,-0.11966268142975,0.0222231365235782,0.273835004907235,1.06301168936949e-07,0.861070602988422,1.1623326265838e-108
"PSMA6","PSMA6","PSMA6","turquoise",-0.0712315201312686,0.174484674887108,0.239872649000337,3.57139169840806e-06,-0.0103814922218162,0.843308627261591,0.367344173521356,4.19784432527851e-13,0.621058916177086,2.60569958345366e-40
"RRAGA","RRAGA","RRAGA","turquoise",0.0712085733518248,0.174623889936627,0.324459224737685,2.15132764924791e-10,-0.0360768193375298,0.492015799491742,0.387273877234802,1.65371247729115e-14,0.616020180443428,1.6414719177412e-39
"FTH1","FTH1","FTH1","turquoise",0.0710686268290964,0.17547471484137,0.253240010234734,9.50223577255592e-07,0.0995174160465858,0.057502213971345,0.382986933308624,3.37865596310658e-14,0.455872323204681,3.93546714061029e-20
"VPS35","VPS35","VPS35","turquoise",0.0707882409371832,0.177188620736683,0.452972117802375,7.23663466335846e-20,0.119554748295271,0.0223448059112041,0.548149695055916,5.15974029309783e-30,0.7880228444056,1.78484708103875e-78
"TFRC","TFRC","TFRC","turquoise",0.0706325833117355,0.178145448659358,0.403376930025773,1.02743408170363e-15,0.20926161537534,5.60340221875971e-05,0.522630761177286,5.66735797994515e-27,0.633178080988114,2.70783719969837e-42
"CASP9","CASP9","CASP9","turquoise",-0.0705832008566446,0.178449801538165,0.149433314819447,0.00422028983415645,-0.0891210832871358,0.0890932556924599,0.280999428414353,4.74844666343319e-08,0.446029905587608,3.03808474345105e-19
"UFM1","UFM1","UFM1","turquoise",0.0703846173886745,0.179677597372618,0.343254520173674,1.56993755166757e-11,-0.154069381125376,0.00316711711718566,0.175307075848098,0.000768674165617309,0.657298306471542,1.62517006207741e-46
"PSMC2","PSMC2","PSMC2","turquoise",-0.070232963179576,0.18061944319773,0.159104399970836,0.00229832557382237,-0.0457350114997442,0.383631280954193,0.430526119957408,6.66176258327557e-18,0.524669878848727,3.30969639016557e-27
"PARP1","PARP1","PARP1","turquoise",0.0695011021007929,0.185216022239285,0.407837028856499,4.63203950339411e-16,0.290464099990203,1.58035717239331e-08,0.615175502329589,2.22749544482164e-39,0.69746797929258,1.7615889697855e-54
"CALR","CALR","CALR","turquoise",0.0694279480166896,0.185680173705396,0.329046105468791,1.15443018317034e-10,0.104211724638187,0.0466401756628523,0.439606187540826,1.11317287989819e-18,0.515952661847606,3.21694247370321e-26
"PSMD7","PSMD7","PSMD7","turquoise",0.06917745580793,0.187275995794417,0.3959814089423,3.75074473626682e-15,-0.0979714820538186,0.0615084256676711,0.363697526283101,7.40858461363134e-13,0.709807609498734,3.36372660868408e-57
"WDR41","WDR41","WDR41","turquoise",0.0682884048245851,0.193021326957379,0.425822269148203,1.64825150862926e-17,0.160773761549307,0.00206230588624901,0.551885272915399,1.75924182528016e-30,0.683485468340475,1.45901837847377e-51
"MID2","MID2","MID2","turquoise",-0.0680828109476501,0.194368108700976,0.275213381716001,9.11965348968418e-08,-0.238643855744334,4.01840734034612e-06,0.158264774637001,0.00242612075246217,0.588667572349467,2.05644530503172e-35
"BAG5","BAG5","BAG5","turquoise",0.0677803943154373,0.196361606864522,0.520439556848007,1.00610208588645e-26,0.0608161781585371,0.246464686793494,0.451011077717128,1.08889513635294e-19,0.817529016663024,5.14207701137277e-89
"RAB3GAP2","RAB3GAP2","RAB3GAP2","turquoise",-0.0674938295786752,0.198264335871339,0.360498578955069,1.21224661756852e-12,0.0732723163538252,0.162430902641436,0.365783353482604,5.35802047887523e-13,0.792040542522618,8.27936761325791e-80
"PARP3","PARP3","PARP3","turquoise",-0.0669566344519807,0.201867311572104,0.301970353190974,3.92449986847368e-09,-0.200747471566938,0.000112692807968429,0.204326802321883,8.43027601219245e-05,0.589089210820393,1.7901428094247e-35
"DLST","DLST","DLST","turquoise",-0.0668155313680583,0.202821526581522,0.230306853396223,8.79712782004658e-06,-0.189345303324151,0.000274772906696637,0.0721068357988879,0.169235671418639,0.534581109091751,2.29929079269186e-28
"IL1R1","IL1R1","IL1R1","turquoise",0.0667013452307493,0.203596106703177,0.335956146943726,4.43102364494537e-11,-0.257652905702727,6.03585287416713e-07,0.0700966023851972,0.181469422759948,0.601401581494804,2.84740956756939e-37
"PSMD6","PSMD6","PSMD6","turquoise",0.0663891327623462,0.205724938495448,0.34450908304651,1.30987604312287e-11,0.160156419366521,0.00214687826551885,0.572186585674202,3.98018955702096e-33,0.630021250995257,9.0720685804886e-42
"HIP1R","HIP1R","HIP1R","turquoise",0.0663595468987077,0.205927503107267,0.415661254266922,1.11221147569559e-16,0.203187166800607,9.25154100204708e-05,0.50548904571919,4.52885644861433e-25,0.62056083762695,3.13028217426574e-40
"JUN","JUN","JUN","turquoise",0.0662528596970882,0.206659153313665,0.302969264884214,3.46734812846963e-09,-0.146918343892633,0.00491548897720871,0.181559816139235,0.00049064580309243,0.482074771775869,1.2221546097633e-22
"SNX32","SNX32","SNX32","turquoise",0.0656500119361749,0.210828753525893,0.337284147400818,3.67608600777288e-11,0.294185141693113,1.01398566603044e-08,0.327908790297497,1.34840536284205e-10,0.357911537946617,1.79804168817816e-12
"ZEB1","ZEB1","ZEB1","turquoise",0.0654787008367417,0.212024609727226,0.474608169831411,6.66626779904635e-22,-0.18971806747859,0.000267094588917504,0.196323888938249,0.000160203333303521,0.777213937354619,5.00960354923471e-75
"LPCAT3","LPCAT3","LPCAT3","turquoise",-0.065402970280335,0.21255480821572,0.289272240957424,1.81928110561304e-08,-0.224281620810663,1.52238426430457e-05,0.140008086856794,0.00738682538904433,0.700887970086674,3.20852827598678e-55
"KEAP1","KEAP1","KEAP1","turquoise",-0.0651777741560275,0.214137065043667,0.146410088563885,0.00506792420840112,0.0785141440596235,0.134347078766918,0.414923684111048,1.27434991493903e-16,0.408105833373202,4.41320771360741e-16
"PIK3C3","PIK3C3","PIK3C3","turquoise",0.0647117715620237,0.217438085877477,0.488771885459206,2.57486112284991e-23,0.0779619682857065,0.13711630305316,0.468680589041056,2.4891595645199e-21,0.843234560293194,6.85599966097921e-100
"LATS1","LATS1","LATS1","turquoise",0.0646892059080413,0.217598854107238,0.48266385017471,1.06715451997415e-22,0.0268338025927046,0.609356204007116,0.369728332509844,2.88424944400138e-13,0.816010619335957,1.99190653593713e-88
"EIF4G2","EIF4G2","EIF4G2","turquoise",0.0643450125010775,0.220061605358411,0.545213373905101,1.19083647132449e-29,0.0783785353371,0.135023149421393,0.485541709509525,5.48077135515629e-23,0.903881450244789,6.30174605551222e-136
"IL1RAP","IL1RAP","IL1RAP","turquoise",0.0642138126215258,0.22100558140316,0.348614181237232,7.20115175606071e-12,0.0820055628156564,0.117823363761673,0.232281552128736,7.3260572341087e-06,0.55704638985146,3.88994751887493e-31
"NDUFA13","NDUFA13","NDUFA13","turquoise",-0.0640828037030118,0.221951064463283,0.319229721303748,4.31944207435269e-10,0.392012573341605,7.41594914896761e-15,0.546748173456091,7.69915850256954e-30,0.553167721232076,1.21209890459106e-30
"PDK1","PDK1","PDK1","turquoise",0.0640455636330296,0.222220349560548,0.185255817719621,0.000373670438560514,-0.036129198726922,0.491386999996659,0.206485052882684,7.0595147981454e-05,0.42657103427019,1.42825716195519e-17
"RAB7A","RAB7A","RAB7A","turquoise",0.0638058368328007,0.223959406220011,0.485179229301185,5.962685720819e-23,0.0838533049658265,0.109745533006142,0.546307922315037,8.72718596377752e-30,0.826668286460809,1.12564871370163e-92
"MAP3K14","MAP3K14","MAP3K14","turquoise",0.0634353456599902,0.226666094823045,0.350921452010599,5.12502839914065e-12,-0.118948128679903,0.0230394132895392,0.381405877208444,4.38568132861387e-14,0.564664210646271,3.9944182337122e-32
"UVRAG","UVRAG","UVRAG","turquoise",0.0632718794055217,0.22786768491924,0.528185144717112,1.29827045757565e-27,-0.0576319688549801,0.272119999662392,0.389023132613073,1.23180769698456e-14,0.872691753804493,4.61901492281328e-115
"PSMC6","PSMC6","PSMC6","turquoise",0.0632576796199499,0.227972276134547,0.399942883492377,1.88203496152049e-15,0.0701478568047571,0.181149591819405,0.444999571540323,3.74855254173041e-19,0.681320438606956,3.9932554562259e-51
"MTA1","MTA1","MTA1","turquoise",-0.0623918938797583,0.234413853854652,0.347146355757455,8.92775031633002e-12,0.0466256767221754,0.374427796032151,0.381433237483335,4.36597991873902e-14,0.733660159748635,6.97905726794337e-63
"MAP2K1","MAP2K1","MAP2K1","turquoise",0.0623761673276627,0.23453203722434,0.506358113541629,3.64835615919564e-25,-0.00322065548032597,0.951104648430032,0.377926800990092,7.74793811831284e-14,0.801618553743362,4.13340569274415e-83
"HIP1","HIP1","HIP1","turquoise",-0.0618846848271903,0.238246675420958,0.401417447045546,1.45252417230097e-15,-0.0789006132688939,0.132434652811858,0.292311434989496,1.26888749423485e-08,0.700222369966945,4.47786966719976e-55
"RNF41","RNF41","RNF41","turquoise",0.061848792954937,0.238519558702377,0.566147856304829,2.54650205339053e-32,0.215706216842396,3.23933827606458e-05,0.61113530000392,9.47258623607469e-39,0.884984137459671,1.48013344371602e-122
"UBC","UBC","UBC","turquoise",0.06177888808711,0.239051670735076,0.344219656424541,1.365860725982e-11,0.00887323098054068,0.865840145852727,0.389315824785491,1.17237052288854e-14,0.566755965767504,2.11604030394622e-32
"SENP1","SENP1","SENP1","turquoise",0.0615435462226313,0.240849207996616,0.543289974940252,2.05043452681597e-29,0.222062905384229,1.85613904380832e-05,0.635097243055294,1.28948819974731e-42,0.895380145287694,1.35279240703311e-129
"SMAD4","SMAD4","SMAD4","turquoise",-0.0612796611243026,0.242876008282291,0.353911344937966,3.28466396902883e-12,0.0239853718257649,0.647862388256909,0.407944555941323,4.54325341341159e-16,0.731130314147795,2.98784807854521e-62
"DAP3","DAP3","DAP3","turquoise",-0.0606723507091007,0.247585806530251,0.191894174292512,0.000226123165407269,0.222293907773098,1.81839461429403e-05,0.523379868488669,4.65317757658479e-27,0.504478584283166,5.81859403793315e-25
"FER","FER","FER","turquoise",0.0606397542104563,0.247840386195582,0.479471428497801,2.21850695267813e-22,0.100902228431571,0.0540993477184101,0.378967408678227,6.53990630331972e-14,0.77292568562119,1.03413537086381e-73
"UBQLN2","UBQLN2","UBQLN2","turquoise",0.0606204287630281,0.247991404661131,0.432167271087855,4.84028822480829e-18,-0.0782646388875084,0.135592994986461,0.376877807549334,9.18603797897731e-14,0.762313575062145,1.40473227728373e-70
"NFE2L2","NFE2L2","NFE2L2","turquoise",-0.0599794071746082,0.253037034945737,0.27707737600616,7.40258131869266e-08,-0.304573519379083,2.83914877777567e-09,0.144382009790942,0.00571944544589205,0.719884386038759,1.57820488359083e-59
"PSMD10","PSMD10","PSMD10","turquoise",0.0592277655062017,0.2590435480044,0.414532621597109,1.36951068817436e-16,0.0867572033756961,0.0979386178500643,0.551261216201848,2.10766273296555e-30,0.754803049105305,1.85095284749234e-68
"VPS37A","VPS37A","VPS37A","turquoise",0.0583244717448724,0.266391166437254,0.370137619674888,2.70343673238617e-13,-0.0573948183822665,0.274101026395755,0.263509651954102,3.26227833017171e-07,0.689741334424219,7.56768062518302e-53
"CS","CS","CS","turquoise",0.0576294767327812,0.272140766628321,0.450837069572115,1.12895421966089e-19,0.348910930501897,6.89401715419081e-12,0.623306816790908,1.13402460305246e-40,0.734571174372087,4.1171108591078e-63
"TLE5","TLE5","TLE5","turquoise",0.0575039741831756,0.273187982286036,0.42298339037152,2.82821966725209e-17,0.296478056147428,7.68936323812102e-09,0.44821783514572,1.93985340718965e-19,0.57158490848656,4.79691652433015e-33
"BACH1","BACH1","BACH1","turquoise",0.0574783333955259,0.273402270752077,0.426168033541691,1.54280891317952e-17,-0.073866267756208,0.159043140019777,0.314454939140204,8.06804991851402e-10,0.753876407808131,3.3390148763284e-68
"DAXX","DAXX","DAXX","turquoise",0.056644037163239,0.280437240468007,0.325458872911703,1.88007540528337e-10,0.314985228841741,7.53130151309827e-10,0.685833015843982,4.84863943178496e-52,0.559392731741089,1.9417630587275e-31
"TMEM109","TMEM109","TMEM109","turquoise",0.0565729403846971,0.281042355514984,0.414385840986475,1.40700042204036e-16,0.146583726000379,0.00501537506761147,0.553878321730849,9.85350213141011e-31,0.68931499251463,9.28067723997307e-53
"HTT","HTT","HTT","turquoise",-0.0563727265394499,0.282751144901871,0.348027434223639,7.84823392344368e-12,0.197269772794524,0.000148690326476557,0.487311562890352,3.62668218967746e-23,0.626938545216208,2.91505377689014e-41
"KLHL22","KLHL22","KLHL22","turquoise",-0.0563583474876898,0.282874136870262,0.342756102051165,1.68667766079316e-11,0.356548144450251,2.21006887466489e-12,0.57707543438674,8.61082701670196e-34,0.552143532185455,1.63230375939617e-30
"PDCD6","PDCD6","PDCD6","turquoise",0.0560161471916555,0.285811820639617,0.404325631820589,8.68148889754814e-16,0.175358882204032,0.000765866688735373,0.399203841043325,2.1419241838724e-15,0.601386266224609,2.86243464890088e-37
"CCND1","CCND1","CCND1","turquoise",0.0557509556840585,0.288102480866036,0.244148658578861,2.35759608402446e-06,-0.137603528003912,0.00847770280126608,-0.0152134270450026,0.772067236383189,0.354956444367694,2.80850733078457e-12
"PRKACA","PRKACA","PRKACA","turquoise",-0.0557020178796657,0.288526537595554,0.227683127802858,1.11905950808128e-05,0.0155121224599891,0.767718942663838,0.120622139466267,0.0211665584633879,0.39540324149509,4.14469898858194e-15
"H2AC13","H2AC13","H2AC13","turquoise",-0.0553920867334941,0.291221885259152,0.187789829250528,0.000309090631344144,0.0786411454692403,0.133716285995009,0.283979600579597,3.37298656444134e-08,0.405707595736438,6.78585813566581e-16
"LARP1","LARP1","LARP1","turquoise",-0.055232663452992,0.292614871912216,0.352612269383523,3.98737360000011e-12,0.121760783070657,0.0199694446578083,0.495345226311657,5.39823059315397e-24,0.8012753562974,5.46667081000786e-83
"CTNNA1","CTNNA1","CTNNA1","turquoise",0.0551820710371474,0.293057861129451,0.428373914423628,1.01009861672663e-17,0.104838569025415,0.0453291939221018,0.507688064970439,2.61753040164293e-25,0.773915838657838,5.1709751898712e-74
"SLC25A5","SLC25A5","SLC25A5","turquoise",0.0551610284906276,0.293242242438411,0.245303317592139,2.1047050173171e-06,0.0765779007093382,0.14425014827903,0.424859184617078,1.9807140495975e-17,0.418992594110815,5.99001544948188e-17
"TNFRSF19","TNFRSF19","TNFRSF19","turquoise",-0.0550542500591095,0.294179062797214,0.145175982280428,0.00545591557999081,0.0165281672704427,0.752982930029136,0.21503046960194,3.43360179319964e-05,0.387207007368068,1.67237963310173e-14
"WWOX","WWOX","WWOX","turquoise",-0.0550012963711998,0.294644392325921,0.107506544496682,0.0400902780652845,-0.190451657787062,0.000252565361613376,0.105297524114351,0.0443890709519942,0.29946921255913,5.34030997395032e-09
"PDCD6IP","PDCD6IP","PDCD6IP","turquoise",-0.0548309644226165,0.296144511088192,0.400571343592976,1.68556936538743e-15,-0.127802977174046,0.0145526385999932,0.38236797150785,3.74256762800004e-14,0.880667191920216,7.87164482542046e-120
