B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
CCR7	2.2292503610458	2.19394177772079	2.04136518069176	2.24316859383564	2.26837002714391	2.21156772993133	2.21514095793522	2.19160056932495	2.25361563089702	2.10886826978633	2.1302330825266	2.10766547920445	2.02376917788303	2.07961355851493	2.29717973793866	1.99757621735372	2.07027686576965	2.28899063926179	1.9350040236889	1.95608359511128	2.12777933881362	2.08979038850009
CD160	2.10213780104304	2.06791009040487	2.00185665060869	2.16370196196502	1.99062281109767	1.99876144489083	2.02048326542009	1.94577133496867	2.05815742029207	2.22176393596378	2.20763695027412	2.13178178613464	1.9707982236642	1.96590873174288	1.93717405672922	1.86510658968647	1.94328056608767	1.95298024774865	1.9307065445252	1.97261639275472	2.0262587029675	2.05239156654741
CD180	2.17960473888278	2.20197929703865	2.16253496233895	1.95287003010538	1.80072106355838	1.86856525143013	1.95842095865523	1.899621157651	2.03082118062198	2.00316078424579	1.86544834257834	1.84173712387959	2.11993729034187	2.04071767913794	1.99474913584692	2.21335806665226	1.98507369034304	1.97016763456813	1.93079937687057	1.90860599944483	1.98478618397681	1.9868618195767
CD19	2.26016320266	2.24520029933008	2.18804257982765	2.00374763376815	2.00087750222899	1.91472621165513	1.9703376749973	2.0145130258006	2.04714524988865	2.01386953783479	1.96711888656273	1.97550775750476	2.02359252636013	1.97594617891855	1.98321148388526	2.01315505256485	1.99700778590077	2.02167018217505	1.99557805637835	2.00262236736288	2.09303124255888	2.06092049102772
CD1A	2.17095459995485	2.1429747343448	2.1107179100906	2.04358472831106	2.00589955988539	2.03644110569508	2.0087860929606	2.01897039832961	2.11178682418671	2.06316417000882	2.01669824917174	2.01272472961091	2.07577141454372	2.04990712135905	2.0214573653644	2.01922928655437	2.29055969653105	2.17190165754872	1.98710160391101	2.02862488527599	2.0617506743803	2.09778160881421
CD1B	2.17347749875302	2.08190726457493	2.08308688745057	1.91485800746105	1.79504239565536	2.03694775749517	1.89108179440765	1.78985981349641	1.9090415780627	2.05920901459376	2.01691402127323	1.98601700512761	2.03942215091806	2.0241492395968	1.94920793623956	2.0037320823156	2.29376467955076	2.20435001685038	1.99779795147175	2.02032239909938	1.99317946666736	2.08589924174679
CD1C	2.17339399869081	2.21539153555527	1.84324732669616	1.88738463572333	1.95079187924657	2.04201543715967	1.85264400674494	1.87803807515092	1.75137550181315	1.90440634856915	1.8628990695222	1.84054387691164	2.11378500775216	1.83682228728062	1.79882230962866	2.02496175483582	2.27189918918856	2.15563343543461	1.84973555967419	1.85781390010906	1.80980041233366	2.06101805279795
CD1D	2.05635031493341	2.09717962221811	2.04078770843235	1.75206792308058	1.83839780892014	1.67305979802505	1.56351481919991	1.89902487034833	1.90789844119315	2.06976882688134	1.74540784117535	1.75637534362171	2.21331344924391	1.90081360633409	2.0891815653344	1.87362412428743	1.96750188383831	1.90539164230915	1.9402773961093	1.80550852426381	1.90591707612653	2.0069418882138
CD1E	1.90972047689074	1.90226004335481	1.90061480745415	1.90820787990477	1.95542863721435	1.91526903811024	1.85079403293348	1.92698750290077	1.94885156458244	1.84979404917021	1.9107155702805	1.85458036683235	1.96780857688339	1.89891041051045	1.87667115243008	1.98863820896566	2.26856870870949	2.17643056006407	1.90224143738921	1.90642503587151	1.90149391769348	1.87962316785999
CD2	2.09771991786776	2.09600360903301	2.09012532527053	2.26519945984431	2.26420432514628	2.27215398650121	2.26343473185629	2.28850361790504	2.27901782680625	2.25025662997863	2.25293946717857	2.21879583588966	2.04894415164623	2.01514879098355	1.98863820896566	2.03500414875333	2.03474031337595	2.01336679428106	2.08062614280053	2.00804752200135	2.12428969813334	2.11998200167764
CD209	1.9384626418359	1.82146878921495	1.80210709601456	1.79040632373103	1.97669809728803	1.74826255250844	1.79038496170946	1.80686248997331	2.01801957070496	1.99204059936673	1.88303365007402	1.84568393521338	1.95974364608383	2.07654922535054	2.03623691678508	2.21280721907176	2.20681768667328	2.05113332514721	1.93552539545068	2.02793232994077	1.96837126113142	2.00279476318879
CD22	2.221924717495	2.1899208651871	1.77088406130401	1.86689655873516	1.91000430352406	1.91213445972683	1.87734568987143	1.89083723425687	2.0004195529831	1.95526931226643	1.88109504978358	1.8483876457784	1.84262044303941	2.01737707711633	1.92765744231374	2.04871383311186	2.01802082239931	1.86458353824303	2.0695247166766	2.04258792498088	1.98166250210815	1.94381947769554
CD244	1.92279612723131	1.87039067394647	1.83204582465775	2.12523829071939	2.02848958478559	1.93893145763788	1.80135826013648	1.99729631892784	1.96096575600095	2.16211481311731	2.19054623903038	2.18671789262386	2.14371870551566	1.79529561755037	1.89436421867302	1.97334533908454	1.80507435481376	1.76541850782503	1.98215850224764	1.86981494062325	2.20691085657897	1.90664890718363
CD247	1.80394589168848	1.91067136410151	1.93317114526552	2.24705910117186	2.25840929073318	2.24540344140734	2.19973775908756	2.24526039425669	2.27289963107736	2.27004728633175	2.29409617441893	2.29148793713838	1.85909852843843	1.80555136863063	1.82253908379463	1.95683790303112	1.88609478377374	1.84824473878465	2.00106726220039	1.98225768009043	2.1041769343934	1.92303858206398
CD27	2.0922194270433	2.23331549304593	2.2603786866363	2.24704017994056	2.23215970636721	2.23389925172898	2.16267631429148	2.24875475582242	2.258027019904	2.20293476219445	2.03864935378549	2.00024273048043	2.00659880677613	1.96752989909909	2.00728757018495	2.00661689834878	1.99863714315972	1.98811076127108	1.99770128910104	1.96597666501307	2.10560330040815	2.07278309684059
CD28	2.02658617914474	2.03304762020815	2.01262144908504	2.11385937643623	2.10477012041316	2.1530654911443	2.20308954950079	2.17241041495604	2.18370440915155	2.11343326611501	1.95177451233151	1.94302023225454	1.95335931387784	1.92741794973043	1.93135790179171	2.04313055117739	1.96356354837407	1.93397726741512	1.92777240527067	1.94792661738991	1.96564765458696	2.0300120661697
CD300A	1.84063454440984	1.9517540140201	1.98067232355653	2.1363108027819	2.03727377236614	2.09684411452671	1.91220128864772	1.89452011363593	1.95965305727497	2.2024722773511	2.24560038754619	2.23917325767134	2.20051995022923	2.1320486302318	2.04465844516949	2.18784208001208	1.92237796768111	1.81859961134824	2.1396886580548	2.15990479439465	2.20563474612872	2.2332237784035
CD33	1.81405337940052	1.75007494216971	1.83511604426941	1.78848685734219	1.76057448127896	1.68800885198966	1.66772554854085	1.7429220363333	1.91439156462644	2.01305577090687	1.71160507737046	1.72269837296537	2.17930743346802	2.09207227984329	2.05577633068189	2.11822678106215	2.13575188278119	1.73731489896108	2.14239452877015	2.14687242577352	1.86313639326081	1.86437652399249
CD37	2.28602697746856	2.28045258731265	2.14167326527087	2.23709974202189	2.21712027616289	2.2350454968761	2.14647954006298	2.22643885012328	2.24082833116685	2.19053690539824	2.19805517092403	2.1833651684634	2.23748500061642	2.17771153141495	2.08228083567029	2.20408117310812	2.09573434944974	1.97641683421795	2.14017997087988	2.16152883725569	2.19305931691985	2.22053140323177
CD38	2.12131031651277	2.12899290234833	2.28227120072101	2.07743000732251	2.07179875817997	2.04233951844568	2.10912716847931	2.16370252385301	2.13253987944802	2.04955161297077	2.1762941424236	2.1466105957508	2.05438101923742	1.96752905845064	2.28188953547215	2.12722864026928	1.93354707933062	2.22310986838091	2.14265462489484	2.17415495504017	2.0724226903214	2.09437517513751
CD3D	1.98021707920427	2.02847151946304	1.96472792037923	2.28949428834426	2.29096193708436	2.28188953547215	2.2610271688643	2.30063358236187	2.28432322403946	2.281480990785	2.05871766824382	2.05644225283753	1.95340294313464	1.94671033071916	1.81761186324227	1.69609365674261	1.98298471687067	2.00396275538047	1.87758821970485	1.71002579061224	2.141097684525	2.05875842563581
CD3E	2.16810593304139	2.13793385354045	2.16463119428805	2.24937536681713	2.22576841014539	2.2538353681338	2.21452115746825	2.21704523661749	2.24525853895942	2.18821588093828	2.10457363025034	2.08274431760268	2.05001439084718	2.03508861683271	2.02753854835042	2.0289243744979	2.03820948625027	2.0663350713167	2.01177631112397	2.00187823330669	2.09881416543654	2.14221824325147
CD3G	1.91548088801952	1.96383882415676	1.84352572551584	2.22276266356036	2.21467749231795	2.21827691389645	2.16394391237985	2.20584006423251	2.17112897725124	2.16243828407812	2.05936696893338	1.99264620434946	1.84612543165209	1.84399652985571	1.79701954113356	1.73745924402155	1.83675189465627	1.86940850780038	1.77569975710525	1.76115290110684	1.99064136132963	2.02098799742446
CD4	2.00796096401898	1.99337830041573	2.08466425024143	2.02361820245126	2.20754664852278	2.22791514240433	2.18745938906847	2.23589612155497	2.24719700124427	2.09420226636008	1.9558658183878	1.94905087910358	2.22269227812511	2.11702563855402	2.18228469831006	2.274483303978	2.17302614887046	2.13296971564339	2.04573550154525	2.06953949101999	2.0229176918999	2.08747809266039
CD40	2.17926700023778	2.17247923834225	2.14447617826169	2.04141918785151	1.99453251994585	2.02571601289364	2.02589936324898	2.00181968739126	2.08198041663699	2.06437481649699	2.0231976923817	2.04213640568696	2.07238880695093	2.16376695839781	2.28512740124155	2.12733488878901	2.1831469218549	2.24192105010213	1.98786522070691	2.09713743865816	2.04182966379218	2.06616068429636
CD40LG	1.93286876953354	1.90657570744565	1.85680176316205	2.03422676317548	2.10494980740023	2.14550718812344	2.12907239920532	2.14224503250123	1.84216751508658	2.10271570118252	1.83428141009515	1.9075272334828	1.8104724865287	1.83686551788961	1.81965718824248	1.84650822248166	1.77985407994668	1.75175598752567	1.74003118893167	1.78918029971446	1.86326718259808	1.90536278164636
CD5	2.10771312115684	2.04508792902318	2.10420661132789	2.15215030258649	2.16132981265072	2.18774959498685	2.15024019443421	2.17815338670963	2.2251909614949	2.11130063165596	2.0683067884536	2.04084511223077	2.07599301480208	2.06133450745586	2.06880860455693	2.03503307676002	2.06471655268332	2.06144950959109	2.03218020274132	2.04789119526708	2.07196559972944	2.04945039230223
CD6	1.94889356632698	1.96807795127026	2.07147808471067	2.18728772024288	2.13632842500271	2.21963696158856	2.21230780725252	2.19091164018221	2.19810348670323	2.08280455432153	2.12524992481935	2.08411076042956	1.96765761279747	1.97171251538816	2.00708238196011	1.96536628235326	1.97388891783759	1.96679938130611	1.88113840192128	1.88042477120105	2.07996570164819	2.01848804466157
CD68	1.39622281314107	1.62396003148948	1.64172167114298	1.90492828547842	1.78722055574932	1.74043078894751	1.84155680130473	1.8227325763577	1.80498368913502	1.97431483498401	1.97077412645145	1.71923712638423	2.14199685474412	2.18680658465555	2.13723033696276	2.21304480949972	2.16330640860015	2.13171190919033	2.02749398963329	2.05031524577986	1.89132865217732	1.86246570845914
CD69	2.26554693364816	2.24281837315325	2.00298292541942	2.2290817508655	2.23627408630089	2.24689354723427	2.15970319932535	2.2516851532014	2.1154056828306	2.23816960292226	2.1892405435273	2.24674306610102	1.93408763925956	1.84476093093711	1.92149105194708	1.83195329107377	1.87299559694582	1.93947314642283	2.10121641899431	2.17893101910139	2.25378430126455	2.10056870875933
CD7	1.73893724732421	1.75546317432086	1.76222927096495	2.20166309626586	2.19651932367274	2.17981826631226	2.16992987595203	2.19913582730283	2.26372757652662	2.09709803585394	2.18551264713359	2.1984781694739	1.78226978434618	1.74296295367777	1.71212783659502	1.95527680625014	1.82326370037952	1.79316314268286	1.69539387057252	1.77895707686241	1.89891488164384	1.81301679552739
CD70	2.07136905565089	2.1277751595579	2.113953765837	2.05767400951754	1.99192579597013	2.06346026821971	2.09211690005483	2.04587835766002	2.19563922530018	2.07312228720663	2.05050805430923	2.0342206122192	2.03566559878003	2.02208227838991	2.0876386692653	1.99215673791238	2.02285274854932	2.13338803150922	2.04261709702256	1.99072281076444	2.0675259021609	2.07511119471715
CD72	2.17693229056785	2.03760676544511	1.62266592218662	1.76903733892002	1.88430041689199	1.61857265878667	1.74000603215108	1.662897805435	1.86749739980953	1.6847056442703	1.9361206383975	1.78632652291687	1.63982686158329	1.64796399207684	1.65027510777546	1.99773182411655	1.80762560563047	1.61507423767544	1.57415647182572	1.73811149912785	1.71225022653586	1.64364966540695
CD79A	2.28227120072101	2.27330874516703	2.22988670990703	2.09874343334585	2.03279077001646	2.02181688478303	1.97494656090126	2.10067211896997	2.09851949347271	2.03877630495153	2.01489729209773	2.00845074812869	2.02875481863228	1.99819408706421	1.98534627795505	1.92980336795523	2.00826104840472	2.03565454623074	1.92685938444045	1.99371715168229	2.11173134564685	2.06216152211882
CD79B	2.25086748201788	2.23970159787804	2.14897787435748	2.05143544783954	2.06854536788152	2.08258252387097	2.03671186344642	2.09868622912926	2.14633754993843	2.0667897697196	2.08741769207454	2.05985751309146	2.02027209059835	1.93724879349583	1.93066845692528	1.95359037374668	1.926283981379	1.94356468046265	1.87034286829682	1.92649774249333	2.04411947199813	2.05260627858074
CD80	2.00305821339712	2.08340908820315	2.08800244030118	1.94558647980652	1.97913006356351	1.96922060910672	2.03819561398296	1.98613328726129	2.09295339256632	2.03870413270948	2.02267747588394	2.00848591361267	2.01425569210987	2.08455071540746	2.22710754008491	2.0212027131848	2.12224019050367	2.23767940866699	1.99530496486995	2.02983953702251	1.98616222414486	2.00402522406801
CD86	2.08545157957207	2.1226261305712	2.07513030316659	1.98541299553388	1.85862158623565	1.97250933964166	1.96691205370483	1.83559392832977	2.02946414966731	2.08257539269754	1.98651055603649	1.96402734848857	2.17547681870803	2.1385845312946	2.17735342204119	2.2134329144325	2.18758240583408	2.23730011113396	2.02190517993846	2.0416505740775	1.98451302116982	2.02176344542161
CD8A	2.11851225176139	2.08404304392963	1.88758085303136	2.27398804182534	1.8784979190291	2.01349060582736	2.02158676370361	2.02750734412012	1.95538690960825	2.16278270858444	2.15292525958631	2.16600854449459	2.04163289303579	2.00631338461258	1.89211281557345	1.92962330914073	2.02958664382854	2.02281333918043	1.96322988057004	1.97984631980984	2.02942937995659	2.12518847694294
CD8B	1.78985981349641	1.76689555710319	1.79440181231671	2.22774804175758	2.01125994634864	1.74838869039437	1.69962232265518	1.99346107295755	1.69924673454229	1.9852419306589	1.77930621516512	1.74973881226775	1.72617732310268	1.72955581712479	1.64438629593152	1.65797345623751	1.72266760883853	1.71382610790606	1.65798098296875	1.67582473305396	1.85035767961277	1.84383134274754
CD96	2.00901588461328	2.03234328605705	1.95938098227545	2.18724971437942	2.17688968874316	2.18219743653224	2.0596261400747	2.10627777192764	2.21599710961208	2.21724095885533	2.18424841815513	2.19901451785692	1.86065039071183	1.86608095722477	1.93105254891038	1.850126666117	1.90296331930573	1.91711252734722	1.98035129458773	1.88297730969936	2.1000107040301	1.9675174973615
CDA	1.5985596097933	1.62074915464933	1.76924780671744	1.65974795472199	1.65218698716251	1.72895754873914	1.6615498817043	1.66877935243688	1.6862188095494	2.02479196207713	1.97524339938375	1.61735281119994	2.15789092727799	2.08380361423189	1.63356022004507	1.83195329107377	2.08302565129082	1.86187764586928	1.96435233622933	1.95718961341939	2.08369303087112	2.22630126674255
CDC25A	1.72558172535824	1.71017716658312	1.76638099743717	1.65662059332126	1.71324254291773	1.63858309369023	2.05062222139144	1.84379920752312	1.83574793069488	1.81349148086209	1.71078267333204	2.01044587509972	1.72914805826656	1.77036224959096	1.79340932091565	1.72908634466342	1.72969382206825	1.7040399894657	1.82717802136587	1.94661421177902	1.73058630658617	1.76006872513449
CDH12	1.6701409757249	1.76333274934152	1.58479882185205	1.61110151487509	1.59366146443598	1.62831615036194	1.78272576647282	1.65314278732723	2.00256639111867	2.03907017683599	1.82329686009373	1.65314278732723	1.6472147191285	1.70313246635252	1.70046174319062	1.63959081183622	1.85101181939799	1.80104494053014	1.96043350330319	1.86985412611997	1.92759895732134	1.81035803881207
CDHR1	1.73972980874221	1.78863459337957	1.61919690113388	1.84912162420155	1.96294305980635	1.70345803867904	1.82546646851113	1.7940679695226	1.61180683082554	2.00260672029997	2.0541757757395	1.83521617299468	1.66792431128237	1.65348615540694	1.64413692799911	1.80506497946589	1.57811815375184	1.63108735797237	1.77239611379176	1.67773521967253	1.62633507889487	1.82594832664986
